stfips,ctfips,st,cty,lon,lat,Uppm
37,095,NC,HYDE, -76.148,  35.409,0.303322
37,097,NC,IREDELL, -80.873,  35.809,2.00734
37,099,NC,JACKSON, -83.141,  35.287,1.92429
37,101,NC,JOHNSTON, -78.366,  35.518,1.35827
37,103,NC,JONES, -77.355,  35.022,0.995985
37,105,NC,LEE, -79.172,  35.475,1.55273
37,107,NC,LENOIR, -77.642,  35.239,1.2179
37,109,NC,LINCOLN, -81.225,  35.486,2.59327
37,111,NC,MCDOWELL, -82.049,  35.681,1.84493
37,113,NC,MACON, -83.422,  35.150,1.84969
37,115,NC,MADISON, -82.706,  35.857,1.37533
37,117,NC,MARTIN, -77.111,  35.840,1.34997
37,119,NC,MECKLENBURG, -80.834,  35.248,1.31979
37,121,NC,MITCHELL, -82.164,  36.013,1.44109
37,123,NC,MONTGOMERY, -79.906,  35.332,1.31564
37,125,NC,MOORE, -79.482,  35.311,1.68609
37,127,NC,NASH, -77.987,  35.967,1.72907
37,129,NC,NEWHANOVER, -77.865,  34.182,0.573231
37,131,NC,NORTHAMPTON, -77.399,  36.417,1.98707
37,133,NC,ONSLOW, -77.417,  34.709,0.698812
37,135,NC,ORANGE, -79.121,  36.061,1.29911
37,137,NC,PAMLICO, -76.669,  35.151,0.783831
37,139,NC,PASQUOTANK, -76.250,  36.266,0.96424
37,141,NC,PENDER, -77.888,  34.515,0.814518
37,143,NC,PERQUIMANS, -76.408,  36.177,1.254
37,145,NC,PERSON, -78.972,  36.390,1.34175
37,147,NC,PITT, -77.375,  35.593,1.4184
37,149,NC,POLK, -82.170,  35.279,2.792
37,151,NC,RANDOLPH, -79.806,  35.710,1.25394
37,153,NC,RICHMOND, -79.748,  35.006,2.02931
37,155,NC,ROBESON, -79.104,  34.640,1.524
37,157,NC,ROCKINGHAM, -79.775,  36.396,2.58377
37,159,NC,ROWAN, -80.524,  35.639,1.62635
37,161,NC,RUTHERFORD, -81.920,  35.402,2.61268
37,163,NC,SAMPSON, -78.371,  34.991,1.02361
37,165,NC,SCOTLAND, -79.481,  34.841,1.88484
37,167,NC,STANLY, -80.251,  35.312,1.61992
37,169,NC,STOKES, -80.240,  36.402,2.04737
37,171,NC,SURRY, -80.688,  36.415,2.48226
37,173,NC,SWAIN, -83.496,  35.484,2.2361
37,175,NC,TRANSYLVANIA, -82.799,  35.202,2.50998
37,177,NC,TYRRELL, -76.168,  35.873,0.339949
37,179,NC,UNION, -80.531,  34.988,1.48057
37,181,NC,VANCE, -78.409,  36.365,2.06357
37,183,NC,WAKE, -78.650,  35.790,1.74959
37,185,NC,WARREN, -78.107,  36.396,2.38121
37,187,NC,WASHINGTON, -76.569,  35.839,0.729472
37,189,NC,WATAUGA, -81.697,  36.231,1.55333
37,191,NC,WAYNE, -78.004,  35.364,1.29862
37,193,NC,WILKES, -81.164,  36.206,2.41849
37,195,NC,WILSON, -77.919,  35.705,1.69251
37,197,NC,YADKIN, -80.665,  36.161,2.53127
37,199,NC,YANCEY, -82.308,  35.899,1.57788
38,001,ND,ADAMS,-102.528,  46.097,1.97395
38,003,ND,BARNES, -98.071,  46.936,1.48424
38,005,ND,BENSON, -99.365,  48.069,1.34371
38,007,ND,BILLINGS,-103.376,  47.023,2.19061
38,009,ND,BOTTINEAU,-100.833,  48.792,1.39637
38,011,ND,BOWMAN,-103.520,  46.113,1.99276
38,013,ND,BURKE,-102.518,  48.791,1.40867
38,015,ND,BURLEIGH,-100.469,  46.977,1.54905
38,017,ND,CASS, -97.248,  46.933,1.70553
38,019,ND,CAVALIER, -98.465,  48.772,1.14577
38,021,ND,DICKEY, -98.504,  46.110,1.25606
38,023,ND,DIVIDE,-103.487,  48.815,1.50759
38,025,ND,DUNN,-102.618,  47.357,1.85438
38,027,ND,EDDY, -98.901,  47.718,1.22969
38,029,ND,EMMONS,-100.240,  46.286,1.70512
38,031,ND,FOSTER, -98.883,  47.457,1.32247
38,033,ND,GOLDENVALLEY,-103.846,  46.940,2.10137
38,035,ND,GRANDFORKS, -97.457,  47.922,1.62023
38,037,ND,GRANT,-101.639,  46.358,1.8278
38,039,ND,GRIGGS, -98.237,  47.457,1.35716
38,041,ND,HETTINGER,-102.460,  46.433,1.85971
38,043,ND,KIDDER, -99.780,  46.980,1.29232
38,045,ND,LAMOURE, -98.535,  46.457,1.40135
38,047,ND,LOGAN, -99.477,  46.457,1.37608
38,049,ND,MCHENRY,-100.636,  48.235,1.14684
38,051,ND,MCINTOSH, -99.441,  46.112,1.28056
38,053,ND,MCKENZIE,-103.395,  47.740,1.82169
38,055,ND,MCLEAN,-101.322,  47.607,1.51247
38,057,ND,MERCER,-101.831,  47.309,1.75258
38,059,ND,MORTON,-101.283,  46.717,1.77863
38,061,ND,MOUNTRAIL,-102.355,  48.201,1.52519
38,063,ND,NELSON, -98.192,  47.922,1.34533
38,065,ND,OLIVER,-101.340,  47.115,1.71129
38,067,ND,PEMBINA, -97.552,  48.767,1.3624
38,069,ND,PIERCE, -99.971,  48.250,1.28054
38,071,ND,RAMSEY, -98.720,  48.269,1.15412
38,073,ND,RANSOM, -97.657,  46.456,1.34841
38,075,ND,RENVILLE,-101.658,  48.719,1.53562
38,077,ND,RICHLAND, -96.948,  46.265,1.36463
38,079,ND,ROLETTE, -99.841,  48.772,1.2988
38,081,ND,SARGENT, -97.630,  46.108,1.3667
38,083,ND,SHERIDAN,-100.345,  47.575,1.33614
38,085,ND,SIOUX,-101.041,  46.113,1.78511
38,087,ND,SLOPE,-103.459,  46.447,2.00785
38,089,ND,STARK,-102.655,  46.811,1.91522
38,091,ND,STEELE, -97.724,  47.456,1.44322
38,093,ND,STUTSMAN, -98.958,  46.979,1.33728
38,095,ND,TOWNER, -99.245,  48.686,1.37774
38,097,ND,TRAILL, -97.161,  47.454,1.67647
38,099,ND,WALSH, -97.721,  48.369,1.38757
38,101,ND,WARD,-101.541,  48.222,1.48399
38,103,ND,WELLS, -99.661,  47.588,1.38657
38,105,ND,WILLIAMS,-103.479,  48.344,1.65751
39,001,OH,ADAMS, -83.472,  38.845,2.64601
39,003,OH,ALLEN, -84.106,  40.771,2.74003
39,005,OH,ASHLAND, -82.271,  40.846,2.42874
39,007,OH,ASHTABULA, -80.759,  41.896,2.12583
39,009,OH,ATHENS, -82.045,  39.334,2.33154
39,011,OH,AUGLAIZE, -84.222,  40.561,2.72383
39,013,OH,BELMONT, -80.989,  40.016,2.59459
39,015,OH,BROWN, -83.868,  38.934,2.11682
39,017,OH,BUTLER, -84.576,  39.439,2.11096
39,019,OH,CARROLL, -81.090,  40.580,2.42171
39,021,OH,CHAMPAIGN, -83.770,  40.138,2.87507
39,023,OH,CLARK, -83.784,  39.917,2.49777
39,025,OH,CLERMONT, -84.153,  39.048,1.92821
39,027,OH,CLINTON, -83.809,  39.415,2.51413
39,029,OH,COLUMBIANA, -80.778,  40.768,2.3978
39,031,OH,COSHOCTON, -81.920,  40.302,2.63479
39,033,OH,CRAWFORD, -82.920,  40.851,2.82796
39,035,OH,CUYAHOGA, -81.700,  41.635,2.38118
39,037,OH,DARKE, -84.619,  40.133,2.47915
39,039,OH,DEFIANCE, -84.491,  41.324,2.4136
39,041,OH,DELAWARE, -83.005,  40.278,3.35057
39,043,OH,ERIE, -82.575,  41.480,2.45183
39,045,OH,FAIRFIELD, -82.631,  39.751,2.95694
39,047,OH,FAYETTE, -83.456,  39.560,2.99898
39,049,OH,FRANKLIN, -83.009,  39.969,3.37593
39,051,OH,FULTON, -84.130,  41.602,1.94645
39,053,OH,GALLIA, -82.317,  38.825,2.57937
39,055,OH,GEAUGA, -81.179,  41.499,1.94817
39,057,OH,GREENE, -83.890,  39.691,2.47946
39,059,OH,GUERNSEY, -81.494,  40.052,2.45598
39,061,OH,HAMILTON, -84.543,  39.195,1.96243
39,063,OH,HANCOCK, -83.667,  41.002,2.63904
39,065,OH,HARDIN, -83.659,  40.662,3.09519
39,067,OH,HARRISON, -81.091,  40.294,2.59781
39,069,OH,HENRY, -84.068,  41.334,2.26306
39,071,OH,HIGHLAND, -83.601,  39.185,2.41813
39,073,OH,HOCKING, -82.479,  39.497,2.28467
39,075,OH,HOLMES, -81.929,  40.561,2.5612
39,077,OH,HURON, -82.598,  41.146,2.48163
39,079,OH,JACKSON, -82.619,  39.020,2.41756
39,081,OH,JEFFERSON, -80.761,  40.385,2.60326
39,083,OH,KNOX, -82.422,  40.399,2.67789
39,085,OH,LAKE, -81.251,  41.910,2.09058
39,087,OH,LAWRENCE, -82.537,  38.598,2.50845
39,089,OH,LICKING, -82.484,  40.092,2.91579
39,091,OH,LOGAN, -83.766,  40.388,3.13991
39,093,OH,LORAIN, -82.152,  41.453,2.36977
39,095,OH,LUCAS, -83.493,  41.679,1.56052
39,097,OH,MADISON, -83.400,  39.894,3.2159
39,099,OH,MAHONING, -80.775,  41.015,2.30407
39,101,OH,MARION, -83.161,  40.587,3.17207
39,103,OH,MEDINA, -81.900,  41.118,2.28995
39,105,OH,MEIGS, -82.023,  39.082,2.27307
39,107,OH,MERCER, -84.629,  40.540,2.52703
39,109,OH,MIAMI, -84.229,  40.053,2.49979
39,111,OH,MONROE, -81.083,  39.727,2.26338
39,113,OH,MONTGOMERY, -84.291,  39.755,2.5271
39,115,OH,MORGAN, -81.853,  39.620,2.2191
39,117,OH,MORROW, -82.794,  40.524,3.13533
39,119,OH,MUSKINGUM, -81.945,  39.965,2.49179
39,121,OH,NOBLE, -81.456,  39.766,2.22591
39,123,OH,OTTAWA, -83.024,  41.604,2.22468
39,125,OH,PAULDING, -84.580,  41.117,2.83311
39,127,OH,PERRY, -82.236,  39.737,2.50323
39,129,OH,PICKAWAY, -83.024,  39.642,3.25039
39,131,OH,PIKE, -83.067,  39.077,2.60517
39,133,OH,PORTAGE, -81.196,  41.168,2.04796
39,135,OH,PREBLE, -84.648,  39.742,2.43683
39,137,OH,PUTNAM, -84.132,  41.022,2.82951
39,139,OH,RICHLAND, -82.537,  40.775,2.65979
39,141,OH,ROSS, -83.057,  39.338,2.86506
39,143,OH,SANDUSKY, -83.144,  41.357,2.17824
39,145,OH,SCIOTO, -82.993,  38.804,2.45765
39,147,OH,SENECA, -83.128,  41.124,2.36153
39,149,OH,SHELBY, -84.205,  40.332,2.55743
39,151,OH,STARK, -81.366,  40.814,2.3331
39,153,OH,SUMMIT, -81.532,  41.126,2.12743
39,155,OH,TRUMBULL, -80.760,  41.317,0
39,157,OH,TUSCARAWAS, -81.474,  40.441,0
39,159,OH,UNION, -83.372,  40.299,3.28778
39,161,OH,VANWERT, -84.586,  40.855,2.84911
39,163,OH,VINTON, -82.486,  39.251,2.26765
39,165,OH,WARREN, -84.167,  39.428,2.18614
39,167,OH,WASHINGTON, -81.496,  39.455,2.24177
39,169,OH,WAYNE, -81.888,  40.829,2.41841
39,171,OH,WILLIAMS, -84.588,  41.560,2.22318
39,173,OH,WOOD, -83.623,  41.362,2.17203
39,175,OH,WYANDOT, -83.304,  40.842,2.81765
40,001,OK,ADAIR, -94.658,  35.884,1.6
40,003,OK,ALFALFA, -98.324,  36.731,1.63548
40,005,OK,ATOKA, -96.038,  34.374,1.60241
40,007,OK,BEAVER,-100.476,  36.750,1.741
40,009,OK,BECKHAM, -99.682,  35.269,1.59676
40,011,OK,BLAINE, -98.433,  35.875,1.61338
40,013,OK,BRYAN, -96.260,  33.962,1.73788
40,015,OK,CADDO, -98.375,  35.174,1.51184
40,017,OK,CANADIAN, -97.982,  35.543,1.81879
40,019,OK,CARTER, -97.286,  34.251,1.49315
40,021,OK,CHEROKEE, -94.999,  35.907,1.74975
40,023,OK,CHOCTAW, -95.552,  34.026,1.52349
40,025,OK,CIMARRON,-102.517,  36.748,1.74747
40,027,OK,CLEVELAND, -97.327,  35.205,1.54576
40,029,OK,COAL, -96.298,  34.588,1.81782
40,031,OK,COMANCHE, -98.471,  34.662,1.73886
40,033,OK,COTTON, -98.372,  34.290,1.70662
40,035,OK,CRAIG, -95.208,  36.761,1.94179
40,037,OK,CREEK, -96.371,  35.903,1.57762
40,039,OK,CUSTER, -99.001,  35.639,1.9076
40,041,OK,DELAWARE, -94.802,  36.408,1.43299
40,043,OK,DEWEY, -99.008,  35.988,1.67991
40,045,OK,ELLIS, -99.755,  36.222,1.41588
40,047,OK,GARFIELD, -97.782,  36.379,1.79221
40,049,OK,GARVIN, -97.309,  34.704,1.70619
40,051,OK,GRADY, -97.884,  35.017,1.51841
40,053,OK,GRANT, -97.786,  36.796,1.7149
40,055,OK,GREER, -99.560,  34.936,1.60819
40,057,OK,HARMON, -99.846,  34.744,1.44927
40,059,OK,HARPER, -99.666,  36.789,1.58494
40,061,OK,HASKELL, -95.117,  35.224,1.88724
40,063,OK,HUGHES, -96.250,  35.048,1.66046
40,065,OK,JACKSON, -99.413,  34.589,1.52475
40,067,OK,JEFFERSON, -97.836,  34.110,1.61874
40,069,OK,JOHNSTON, -96.660,  34.316,1.58372
40,071,OK,KAY, -97.144,  36.818,1.8881
40,073,OK,KINGFISHER, -97.942,  35.945,1.72584
40,075,OK,KIOWA, -98.980,  34.917,1.7533
40,077,OK,LATIMER, -95.250,  34.876,1.57252
40,079,OK,LEFLORE, -94.703,  34.901,1.65134
40,081,OK,LINCOLN, -96.881,  35.703,1.46747
40,083,OK,LOGAN, -97.443,  35.919,1.7369
40,085,OK,LOVE, -97.244,  33.950,1.42674
40,087,OK,MCCLAIN, -97.442,  35.008,1.53486
40,089,OK,MCCURTAIN, -94.771,  34.115,1.60072
40,091,OK,MCINTOSH, -95.666,  35.374,1.81619
40,093,OK,MAJOR, -98.536,  36.312,1.49293
40,095,OK,MARSHALL, -96.768,  34.025,1.5469
40,097,OK,MAYES, -95.231,  36.302,1.67046
40,099,OK,MURRAY, -97.067,  34.482,1.59264
40,101,OK,MUSKOGEE, -95.379,  35.616,2.11261
40,103,OK,NOBLE, -97.231,  36.388,1.76097
40,105,OK,NOWATA, -95.617,  36.799,1.84734
40,107,OK,OKFUSKEE, -96.323,  35.465,1.5283
40,109,OK,OKLAHOMA, -97.407,  35.551,1.5342
40,111,OK,OKMULGEE, -95.964,  35.647,1.86774
40,113,OK,OSAGE, -96.399,  36.629,1.50584
40,115,OK,OTTAWA, -94.810,  36.836,1.65001
40,117,OK,PAWNEE, -96.700,  36.317,1.59432
40,119,OK,PAYNE, -96.975,  36.077,1.68853
40,121,OK,PITTSBURG, -95.749,  34.923,1.57392
40,123,OK,PONTOTOC, -96.684,  34.728,1.68597
40,125,OK,POTTAWATOMIE, -96.948,  35.207,1.41461
40,125,OK,POTTAWATOMIE, -96.766,  34.901,1.41461
40,127,OK,PUSHMATAHA, -95.375,  34.416,1.31071
40,129,OK,ROGERMILLS, -99.695,  35.691,1.72116
40,131,OK,ROGERS, -95.604,  36.372,1.81852
40,133,OK,SEMINOLE, -96.615,  35.167,1.46564
40,135,OK,SEQUOYAH, -94.755,  35.496,1.90755
40,137,OK,STEPHENS, -97.851,  34.485,1.57224
40,139,OK,TEXAS,-101.490,  36.748,1.73792
40,141,OK,TILLMAN, -98.924,  34.372,1.61515
40,143,OK,TULSA, -95.941,  36.121,1.75502
40,145,OK,WAGONER, -95.521,  35.961,2.01276
40,147,OK,WASHINGTON, -95.904,  36.715,1.56393
40,149,OK,WASHITA, -98.992,  35.290,1.80706
40,151,OK,WOODS, -98.864,  36.767,1.47842
40,153,OK,WOODWARD, -99.265,  36.422,1.25746
41,001,OR,BAKER,-117.675,  44.710,0.983115
41,003,OR,BENTON,-123.429,  44.492,0.894192
41,005,OR,CLACKAMAS,-122.221,  45.189,0.611208
41,007,OR,CLATSOP,-123.713,  46.019,0.411723
41,009,OR,COLUMBIA,-123.086,  45.944,0.817804
41,011,OR,COOS,-124.092,  43.185,0.758557
41,013,OR,CROOK,-120.356,  44.142,0.849586
41,015,OR,CURRY,-124.212,  42.467,0.677443
41,017,OR,DESCHUTES,-121.228,  43.915,0.735474
41,019,OR,DOUGLAS,-123.178,  43.286,0.716668
41,021,OR,GILLIAM,-120.209,  45.378,1.59681
41,023,OR,GRANT,-119.006,  44.492,0.680571
41,025,OR,HARNEY,-118.967,  43.064,1.51096
41,027,OR,HOODRIVER,-121.649,  45.520,0.454183
41,029,OR,JACKSON,-122.727,  42.432,0.507574
41,031,OR,JEFFERSON,-121.172,  44.630,0.695877
41,033,OR,JOSEPHINE,-123.554,  42.366,0.509137
41,035,OR,KLAMATH,-121.649,  42.686,0.641905
41,037,OR,LAKE,-120.387,  42.793,1.02605
41,039,OR,LANE,-122.877,  43.941,0.550602
41,041,OR,LINCOLN,-123.906,  44.646,0.626682
41,043,OR,LINN,-122.532,  44.489,0.585629
41,045,OR,MALHEUR,-117.622,  43.194,1.9219
41,047,OR,MARION,-122.581,  44.904,0.893353
41,049,OR,MORROW,-119.583,  45.418,1.61113
41,051,OR,MULTNOMAH,-122.414,  45.548,0.741632
41,053,OR,POLK,-123.412,  44.904,1.00387
41,055,OR,SHERMAN,-120.688,  45.406,1.51953
41,057,OR,TILLAMOOK,-123.758,  45.457,0.33959
41,059,OR,UMATILLA,-118.736,  45.592,1.56482
41,061,OR,UNION,-118.008,  45.311,0.853521
41,063,OR,WALLOWA,-117.181,  45.580,0.865585
41,065,OR,WASCO,-121.168,  45.159,0.954119
41,067,OR,WASHINGTON,-123.098,  45.560,1.14753
41,069,OR,WHEELER,-120.026,  44.726,0.651705
41,071,OR,YAMHILL,-123.307,  45.233,0.967485
42,001,PA,ADAMS, -77.218,  39.871,2.09744
42,003,PA,ALLEGHENY, -79.982,  40.468,2.56866
42,005,PA,ARMSTRONG, -79.465,  40.812,2.82376
42,007,PA,BEAVER, -80.350,  40.682,2.55323
42,009,PA,BEDFORD, -78.490,  40.007,1.8448
42,011,PA,BERKS, -75.927,  40.416,2.5027
42,013,PA,BLAIR, -78.349,  40.481,2.08844
42,015,PA,BRADFORD, -76.516,  41.789,2.84751
42,017,PA,BUCKS, -75.107,  40.337,2.95083
42,019,PA,BUTLER, -79.913,  40.912,2.61898
42,021,PA,CAMBRIA, -78.714,  40.495,2.28582
42,023,PA,CAMERON, -78.204,  41.437,1.82826
42,025,PA,CARBON, -75.708,  40.918,2.88244
42,027,PA,CENTRE, -77.821,  40.920,1.98205
42,029,PA,CHESTER, -75.749,  39.973,2.3585
42,029,PA,CHESTER, -75.595,  39.837,2.3585
42,031,PA,CLARION, -79.421,  41.192,2.72934
42,033,PA,CLEARFIELD, -78.475,  41.000,2.45192
42,035,PA,CLINTON, -77.637,  41.234,2.06501
42,037,PA,COLUMBIA, -76.405,  41.049,2.99494
42,039,PA,CRAWFORD, -80.106,  41.685,2.35471
42,041,PA,CUMBERLAND, -77.266,  40.164,2.05186
42,043,PA,DAUPHIN, -76.780,  40.415,2.04444
42,045,PA,DELAWARE, -75.400,  39.917,1.82237
42,047,PA,ELK, -78.649,  41.425,1.85076
42,049,PA,ERIE, -80.098,  42.120,2.1283
42,051,PA,FAYETTE, -79.647,  39.920,2.00134
42,053,PA,FOREST, -79.237,  41.513,2.06263
42,055,PA,FRANKLIN, -77.722,  39.927,2.07943
42,057,PA,FULTON, -78.113,  39.926,1.97362
42,059,PA,GREENE, -80.223,  39.854,2.38367
42,061,PA,HUNTINGDON, -77.981,  40.417,1.81371
42,063,PA,INDIANA, -79.088,  40.652,2.61454
42,065,PA,JEFFERSON, -79.000,  41.128,2.59308
42,067,PA,JUNIATA, -77.402,  40.531,1.71837
42,069,PA,LACKAWANNA, -75.610,  41.437,2.63999
42,071,PA,LANCASTER, -76.248,  40.042,2.67972
42,073,PA,LAWRENCE, -80.334,  40.991,2.37216
42,075,PA,LEBANON, -76.458,  40.367,2.48365
42,077,PA,LEHIGH, -75.593,  40.613,3.3116
42,079,PA,LUZERNE, -75.989,  41.177,2.67869
42,081,PA,LYCOMING, -77.065,  41.343,2.4165
42,083,PA,MCKEAN, -78.569,  41.808,1.6676
42,085,PA,MERCER, -80.258,  41.302,2.24475
42,087,PA,MIFFLIN, -77.616,  40.611,1.57942
42,089,PA,MONROE, -75.339,  41.058,3.15469
42,091,PA,MONTGOMERY, -75.368,  40.211,2.92643
42,093,PA,MONTOUR, -76.659,  41.028,3.47022
42,095,PA,NORTHAMPTON, -75.308,  40.754,3.28155
42,097,PA,NORTHUMBERLAND, -76.709,  40.852,2.67031
42,099,PA,PERRY, -77.263,  40.398,1.84932
42,101,PA,PHILADELPHIA, -75.135,  40.007,3.28
42,103,PA,PIKE, -75.034,  41.332,2.53277
42,105,PA,POTTER, -77.896,  41.745,1.90288
42,107,PA,SCHUYLKILL, -76.216,  40.706,2.27287
42,109,PA,SNYDER, -77.070,  40.770,2.10049
42,111,PA,SOMERSET, -79.028,  39.972,1.90071
42,113,PA,SULLIVAN, -76.512,  41.446,2.48764
42,115,PA,SUSQUEHANNA, -75.801,  41.821,2.74915
42,117,PA,TIOGA, -77.255,  41.772,2.40263
42,119,PA,UNION, -77.062,  40.963,2.04424
42,121,PA,VENANGO, -79.759,  41.401,2.38025
42,123,PA,WARREN, -79.274,  41.815,1.99456
42,125,PA,WASHINGTON, -80.249,  40.189,2.57879
42,127,PA,WAYNE, -75.304,  41.649,2.39804
42,129,PA,WESTMORELAND, -79.468,  40.311,2.37618
42,131,PA,WYOMING, -76.017,  41.518,2.48623
42,133,PA,YORK, -76.727,  39.920,2.49651
44,001,RI,BRISTOL, -71.286,  41.706,0
44,003,RI,KENT, -71.580,  41.673,2.43469
44,005,RI,NEWPORT, -71.282,  41.500,1.45286
44,007,RI,PROVIDENCE, -71.579,  41.871,2.18229
44,009,RI,WASHINGTON, -71.632,  41.446,2.63073
44,009,RI,WASHINGTON, -71.576,  41.189,2.63073
45,001,SC,ABBEVILLE, -82.459,  34.222,1.91982
45,003,SC,AIKEN, -81.635,  33.545,1.97491
45,005,SC,ALLENDALE, -81.358,  32.988,1.56678
45,007,SC,ANDERSON, -82.639,  34.519,2.52292
45,009,SC,BAMBERG, -81.054,  33.214,1.44043
45,011,SC,BARNWELL, -81.434,  33.266,1.72891
45,013,SC,BEAUFORT, -80.694,  32.357,0.834068
45,015,SC,BERKELEY, -79.951,  33.196,1.5096
45,017,SC,CALHOUN, -80.782,  33.677,2.1536
45,019,SC,CHARLESTON, -79.900,  32.824,1.2449
45,021,SC,CHEROKEE, -81.620,  35.047,2.35567
45,023,SC,CHESTER, -81.160,  34.692,1.70927
45,025,SC,CHESTERFIELD, -80.158,  34.640,2.1179
45,027,SC,CLARENDON, -80.217,  33.666,1.34834
45,029,SC,COLLETON, -80.649,  32.842,1.23972
45,031,SC,DARLINGTON, -79.959,  34.332,1.90823
45,033,SC,DILLON, -79.381,  34.390,1.64592
45,035,SC,DORCHESTER, -80.406,  33.079,1.58438
45,037,SC,EDGEFIELD, -81.967,  33.772,1.7751
45,039,SC,FAIRFIELD, -81.122,  34.395,1.76333
45,041,SC,FLORENCE, -79.703,  34.024,1.62433
45,043,SC,GEORGETOWN, -79.298,  33.412,1.09021
45,045,SC,GREENVILLE, -82.371,  34.894,3.04715
45,047,SC,GREENWOOD, -82.126,  34.153,1.62566
45,049,SC,HAMPTON, -81.140,  32.777,1.30994
45,051,SC,HORRY, -78.976,  33.904,1.00827
45,053,SC,JASPER, -81.028,  32.428,1.19073
45,055,SC,KERSHAW, -80.590,  34.339,2.12325
45,057,SC,LANCASTER, -80.705,  34.687,1.55824
45,059,SC,LAURENS, -82.006,  34.483,2.47933
45,061,SC,LEE, -80.255,  34.163,2.18863
45,063,SC,LEXINGTON, -81.273,  33.902,2.14706
45,065,SC,MCCORMICK, -82.311,  33.900,1.20741
45,067,SC,MARION, -79.361,  34.079,1.3202
45,069,SC,MARLBORO, -79.677,  34.601,1.96675
45,071,SC,NEWBERRY, -81.601,  34.290,1.82587
45,073,SC,OCONEE, -83.066,  34.754,2.03214
45,075,SC,ORANGEBURG, -80.801,  33.439,1.74091
45,077,SC,PICKENS, -82.725,  34.887,2.34724
45,077,SC,PICKENS, -82.857,  34.615,2.34724
45,079,SC,RICHLAND, -80.902,  34.023,2.30829
45,081,SC,SALUDA, -81.727,  34.006,1.59618
45,083,SC,SPARTANBURG, -81.991,  34.931,3.00172
45,085,SC,SUMTER, -80.382,  33.916,1.76621
45,087,SC,UNION, -81.620,  34.688,2.10953
45,089,SC,WILLIAMSBURG, -79.728,  33.619,1.65753
45,091,SC,YORK, -81.184,  34.974,1.61839
46,003,SD,AURORA, -98.561,  43.718,1.69265
46,005,SD,BEADLE, -98.278,  44.414,1.70347
46,007,SD,BENNETT,-101.663,  43.195,1.8593
46,009,SD,BONHOMME, -97.885,  42.988,1.71871
46,011,SD,BROOKINGS, -96.790,  44.370,1.56854
46,013,SD,BROWN, -98.351,  45.590,1.64252
46,015,SD,BRULE, -99.081,  43.718,1.88783
46,017,SD,BUFFALO, -99.206,  44.077,1.5497
46,019,SD,BUTTE,-103.508,  44.906,2.18363
46,021,SD,CAMPBELL,-100.052,  45.771,1.66958
46,023,SD,CHARLESMIX, -98.589,  43.207,1.81744
46,025,SD,CLARK, -97.729,  44.858,1.55494
46,027,SD,CLAY, -96.975,  42.914,1.75537
46,029,SD,CODINGTON, -97.188,  44.978,1.55813
46,031,SD,CORSON,-101.197,  45.709,1.77675
46,033,SD,CUSTER,-103.451,  43.678,2.1929
46,035,SD,DAVISON, -98.146,  43.675,1.70659
46,037,SD,DAY, -97.607,  45.367,1.61199
46,039,SD,DEUEL, -96.668,  44.760,1.48386
46,041,SD,DEWEY,-100.869,  45.157,1.86637
46,043,SD,DOUGLAS, -98.366,  43.387,1.76311
46,045,SD,EDMUNDS, -99.215,  45.419,1.66084
46,047,SD,FALLRIVER,-103.527,  43.239,2.46238
46,049,SD,FAULK, -99.145,  45.071,1.7912
46,051,SD,GRANT, -96.767,  45.172,1.44717
46,053,SD,GREGORY, -99.189,  43.193,1.67554
46,055,SD,HAAKON,-101.539,  44.294,1.86273
46,057,SD,HAMLIN, -97.188,  44.674,1.61356
46,059,SD,HAND, -99.005,  44.548,1.74714
46,061,SD,HANSON, -97.787,  43.675,1.57704
46,063,SD,HARDING,-103.495,  45.580,1.93827
46,065,SD,HUGHES, -99.990,  44.390,1.79018
46,067,SD,HUTCHINSON, -97.754,  43.335,1.64853
46,069,SD,HYDE, -99.487,  44.547,1.87345
46,071,SD,JACKSON,-101.628,  43.694,2.11029
46,073,SD,JERAULD, -98.629,  44.066,1.68344
46,075,SD,JONES,-100.689,  43.960,1.77775
46,077,SD,KINGSBURY, -97.491,  44.370,1.56894
46,079,SD,LAKE, -97.129,  44.022,1.57116
46,081,SD,LAWRENCE,-103.792,  44.359,2.04054
46,083,SD,LINCOLN, -96.722,  43.279,1.84766
46,085,SD,LYMAN, -99.848,  43.895,1.69671
46,087,SD,MCCOOK, -97.368,  43.674,1.54753
46,089,SD,MCPHERSON, -99.221,  45.766,1.48477
46,091,SD,MARSHALL, -97.598,  45.759,1.6756
46,093,SD,MEADE,-102.716,  44.567,2.16448
46,095,SD,MELLETTE,-100.760,  43.581,1.89426
46,097,SD,MINER, -97.610,  44.022,1.59976
46,099,SD,MINNEHAHA, -96.791,  43.674,1.72315
46,101,SD,MOODY, -96.671,  44.022,1.64673
46,103,SD,PENNINGTON,-102.824,  44.003,2.42312
46,105,SD,PERKINS,-102.475,  45.490,1.81895
46,107,SD,POTTER, -99.949,  45.064,1.9959
46,109,SD,ROBERTS, -96.945,  45.630,1.59327
46,111,SD,SANBORN, -98.091,  44.023,1.5766
46,113,SD,SHANNON,-102.551,  43.336,2.48421
46,115,SD,SPINK, -98.346,  44.938,1.85244
46,117,SD,STANLEY,-100.734,  44.413,1.74358
46,119,SD,SULLY,-100.133,  44.717,1.87425
46,121,SD,TODD,-100.718,  43.193,1.51161
